64.2666076417911	302.981797221531
64.4359531923084	303.303169447869
64.6108852043711	303.634951686293
64.7914916665929	303.977102766709
64.9778602296058	304.329580035205
64.8640309697879	304.758653498505
64.9289964461726	305.098032269526
64.9945066971021	305.444359192836
65.0606063156389	305.797601888125
65.1273403467629	306.157726973442
65.1947542780772	306.524700069595
65.2628940304177	306.898485804716
65.3318059483743	307.279047818968
65.4015367907247	307.666348769413
65.472133720779	308.060350335029
65.5436442966401	308.461013221881
65.3189246611253	308.856023854743
65.3188135905507	309.258150450364
65.3177643974334	309.666980420836
65.3158161901345	310.082486071339
65.313008916343	310.504638662569
65.3093833551425	310.933408413788
65.3049811089272	311.368764506045
65.2998445951536	311.810675085556
65.2940170379437	312.259107267243
64.9071677108268	312.28866514829
65.6922256186607	312.815485721645
65.7403054301883	313.27062881683
65.7895899396413	313.732160976981
65.840119725459	314.200078469575
65.8919357730478	314.674376959509
65.7335601931834	315.134509702595
65.6678449869881	315.550302864847
65.6015164363684	315.970488942858
65.5345872906844	316.395056295078
65.4670709926736	316.823992912208
65.3989816761784	317.257286416934
65.3303341637378	317.694924063694
65.2611439640469	318.136892738497
65.1914272692827	318.58317895879
65.024428807795	318.906935549479
64.9571460406694	319.366935429619
64.8897005386606	319.831645942711
64.8221146469159	320.30105887331
64.6973617256276	320.789163956388
64.5709181762649	321.250921311361
64.4438510340466	321.71724576307
64.5820680107177	322.026274648375
64.5265507494582	322.461078820357
64.4708049318965	322.898864493338
64.4148457978163	323.339625923887
64.3586888756813	323.783357228826
64.3023499799134	324.230052383627
64.2390236341083	324.642543050078
64.1036666313527	325.045145214416
63.9677649234922	325.450091691156
63.8313203004216	325.857370796242
63.6943349410879	326.266970796353
63.5568114139234	326.67887990867
63.4187526772068	327.093086300631
63.2801620793489	327.509578089684
63.1410433591048	327.928343343043
63.0014006457147	328.349370077425
62.8612384589665	328.772646258799
62.6153031781921	329.178662595119
62.4845595713711	329.597956088527
62.3533391482806	330.019364504191
62.2216490811621	330.442875556374
62.1711314131646	331.07341575432
62.0450924948464	331.524896841403
61.9060831200662	331.96713736611
61.7399756548059	332.345626656164
61.7446342135708	333.010669879122
61.3840437422495	333.466500401198
61.1893761434038	333.827037611346
